# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Apr 12 09:35:19 2023
#
# User preference: *
#
# CONSTRAINT:  where (pl_orbperstr > 0
# CONSTRAINT:  and pl_orbeccenstr > 0)
#
# COLUMN pl_name:        Planet Name
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
#
pl_name,discoverymethod,disc_year,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim
TOI-1136 e,Transit,2022,18.79920000,0.00170000,-0.00150000,0,0.057000,0.010000,-0.013000,0
TOI-1728 b,Transit,2020,3.49151000,0.00006200,-0.00005700,0,0.057000,0.054000,-0.039000,0
TOI-2152 A b,Transit,2023,3.37735120,0.00000600,-0.00000610,0,0.057000,0.068000,-0.040000,0
WASP-120 b,Transit,2016,3.61127060,0.00000430,-0.00000430,0,0.057000,0.022000,-0.018000,0
Wendelstein-2 b,Transit,2020,1.75222390,0.00000080,-0.00000080,0,0.057000,,,1
gam Lib c,Radial Velocity,2018,964.60000000,3.10000000,-3.10000000,0,0.057000,0.034000,-0.032000,0
HD 38801 b,Radial Velocity,2009,687.14000000,0.46000000,-0.46000000,0,0.057200,0.006300,-0.006300,0
KOI-142 c,Transit,2013,22.26492000,0.00067000,-0.00067000,0,0.057240,0.000450,-0.000450,0
HD 40307 c,Radial Velocity,2009,9.61830000,0.00168250,-0.00168250,0,0.057770,0.036090,-0.036090,0
HAT-P-37 b,Transit,2011,2.79743600,0.00000700,-0.00000700,0,0.058000,0.038000,-0.038000,0
HD 108236 e,Transit,2020,19.59002500,0.00008300,-0.00008900,0,0.058000,0.032000,-0.036000,0
HD 27442 b,Radial Velocity,2000,415.20000000,5.00000000,-5.00000000,0,0.058000,0.050000,-0.050000,0
HD 7924 b,Radial Velocity,2008,5.39792000,0.00025000,-0.00025000,0,0.058000,0.056000,-0.040000,0
Kepler-9 b,Transit,2010,19.23876000,0.00007000,-0.00007000,0,0.058000,0.002000,-0.002000,0
WASP-119 b,Transit,2016,2.49979000,0.00001000,-0.00001000,0,0.058000,,,1
WASP-28 b,Transit,2014,3.40883000,0.00000600,-0.00000600,0,0.058000,,,1
Kepler-1647 b,Transit,2016,1107.59230000,0.02270000,-0.02270000,0,0.058100,0.068900,-0.068900,0
HAT-P-36 b,Transit,2011,1.32734700,0.00000300,-0.00000300,0,0.059000,,,1
HD 219828 b,Radial Velocity,2007,3.83488700,0.00009600,-0.00009600,0,0.059000,0.036000,-0.036000,0
HD 38801 b,Radial Velocity,2009,686.80000000,1.40000000,-1.40000000,0,0.059000,0.026000,-0.026000,0
HD 4208 b,Radial Velocity,2001,829.50000000,2.00000000,-2.00000000,0,0.059000,0.044000,-0.038000,0
HD 86226 b,Radial Velocity,2009,1628.00000000,22.00000000,-21.00000000,0,0.059000,0.062000,-0.039000,0
HIP 67522 b,Transit,2020,6.95950300,0.00001600,-0.00001500,0,0.059000,0.193000,-0.046000,0
K2-138 g,Transit,2021,41.96797000,0.00843000,-0.00725000,0,0.059000,0.063000,-0.040000,0
TOI-132 b,Transit,2020,2.10970190,0.00001200,-0.00001100,0,0.059000,0.050000,-0.037000,0
TOI-700 e,Transit,2023,27.80978000,0.00046000,-0.00040000,0,0.059000,0.057000,-0.042000,0
WASP-10 b,Transit,2008,3.09276360,0.00000940,-0.00002100,0,0.059000,0.014000,-0.004000,0
WASP-29 b,Transit,2010,3.92271860,0.00000680,-0.00000680,0,0.059000,,,1
WASP-57 b,Transit,2012,2.83891856,0.00000081,-0.00000081,0,0.059000,,,1
kap CrB b,Radial Velocity,2007,1247.90000000,4.90000000,-9.40000000,0,0.059000,0.033000,-0.033000,0
HD 177565 b,Radial Velocity,2017,44.50500000,0.58600000,-0.29300000,0,0.059300,0.171700,-0.057450,0
HD 204313 c,Radial Velocity,2015,34.95875432,0.01050420,-0.01155707,0,0.059476,0.051194,-0.041373,0
HD 183263 c,Radial Velocity,2008,5010.00000000,31.00000000,-32.00000000,0,0.059500,0.006400,-0.006300,0
17 Sco b,Radial Velocity,2020,578.38000000,2.01000000,-2.09000000,0,0.060000,0.030000,-0.020000,0
7 CMa b,Radial Velocity,2011,735.10000000,14.80000000,-1.00000000,0,0.060000,0.030000,-0.030000,0
8 UMi b,Radial Velocity,2015,93.40000000,4.50000000,-4.50000000,0,0.060000,0.090000,-0.090000,0
8 UMi b,Radial Velocity,2015,93.40000000,4.50000000,-4.50000000,0,0.060000,0.180000,-0.180000,0
EPIC 211822797 b,Transit,2016,21.16986100,0.00172500,-0.00169500,0,0.060000,0.135970,-0.048705,0
EPIC 249893012 b,Transit,2020,3.59510000,0.00030000,-0.00030000,0,0.060000,0.080000,-0.040000,0
GJ 160.2 b,Radial Velocity,2014,5.23540000,0.00270000,-0.00650000,0,0.060000,0.200000,-0.060000,0
GJ 3293 b,Radial Velocity,2015,30.59870000,0.00830000,-0.00840000,0,0.060000,0.040000,-0.040000,0
GJ 849 b,Radial Velocity,2006,1890.00000000,130.00000000,-130.00000000,0,0.060000,0.090000,-0.090000,0
HAT-P-36 b,Transit,2011,1.32735000,0.00000300,-0.00000300,0,0.060000,0.030000,-0.030000,0
HD 108863 b,Radial Velocity,2011,443.40000000,4.20000000,-4.20000000,0,0.060000,,,0
HD 110014 b,Radial Velocity,2009,936.40000000,44.50000000,-44.50000000,0,0.060000,0.090000,-0.090000,0
HD 11964 b,Radial Velocity,2005,2110.00000000,270.00000000,-270.00000000,0,0.060000,0.170000,-0.170000,0
HD 141399 d,Radial Velocity,2014,1070.35000000,8.17800000,-8.17800000,0,0.060000,0.029000,-0.029000,0
HD 154857 c,Radial Velocity,2014,3452.00000000,105.00000000,-105.00000000,0,0.060000,0.050000,-0.050000,0
HD 20781 e,Radial Velocity,2019,85.50730000,0.09830000,-0.09470000,0,0.060000,0.060000,-0.040000,0
HD 219134 h,Radial Velocity,2015,2146.00000000,64.00000000,-64.00000000,0,0.060000,,,0
HD 219134 h,Radial Velocity,2015,2247.00000000,43.00000000,-43.00000000,0,0.060000,0.040000,-0.040000,0
HD 27442 b,Radial Velocity,2000,428.10000000,1.10000000,-1.10000000,0,0.060000,0.043000,-0.043000,0
HD 40307 c,Radial Velocity,2009,9.61840000,0.00500000,-0.00490000,0,0.060000,0.110000,-0.060000,0
HD 47366 b,Radial Velocity,2016,359.15000000,2.03000000,-2.34000000,0,0.060000,0.040000,-0.040000,0
HD 49674 b,Radial Velocity,2002,4.94724000,0.00013000,-0.00012000,0,0.060000,0.060000,-0.042000,0
HD 62509 b,Radial Velocity,2006,589.70000000,3.50000000,-3.50000000,0,0.060000,0.040000,-0.040000,0
HD 7924 b,Radial Velocity,2008,5.39792000,0.00025000,-0.00025000,0,0.060000,0.050000,-0.050000,0
HD 9446 c,Radial Velocity,2009,192.90000000,0.90000000,-0.90000000,0,0.060000,0.060000,-0.060000,0
HD 95872 b,Radial Velocity,2015,4375.00000000,169.00000000,-169.00000000,0,0.060000,0.040000,-0.040000,0
HD 95872 b,Radial Velocity,2015,4375.00000000,170.00000000,-170.00000000,0,0.060000,0.040000,-0.040000,0
HD 97658 b,Radial Velocity,2010,9.49090000,0.00160000,-0.00160000,0,0.060000,0.050000,-0.050000,0
HD 99109 b,Radial Velocity,2005,441.00000000,1.30000000,-1.30000000,0,0.060000,0.064000,-0.042000,0
K2-116 b,Transit,2017,4.65541100,0.00048600,-0.00047300,0,0.060000,0.141966,-0.053272,0
K2-117 b,Transit,2017,1.29150500,0.00004000,-0.00004000,0,0.060000,0.138304,-0.053132,0
K2-123 b,Transit,2017,30.95676300,0.00258900,-0.00272000,0,0.060000,0.144415,-0.051458,0
K2-126 b,Transit,2017,7.38707300,0.00025400,-0.00025300,0,0.060000,0.142277,-0.049906,0
K2-24 b,Transit,2016,20.88977000,0.00034000,-0.00035000,0,0.060000,0.010000,-0.010000,0
K2-3 b,Transit,2015,10.05429000,0.00022000,-0.00022000,0,0.060000,0.060000,-0.060000,0
K2-81 b,Transit,2016,6.10232500,0.00039000,-0.00040700,0,0.060000,0.144406,-0.051854,0
K2-83 c,Transit,2016,9.99744200,0.00062100,-0.00060500,0,0.060000,0.143856,-0.052509,0
Kepler-10 b,Transit,2011,0.83749026,0.00000029,-0.00000029,0,0.060000,0.160000,-0.060000,0
Kepler-15 b,Transit,2011,4.94278200,0.00000130,-0.00000130,0,0.060000,,,0
Kepler-23 b,Transit,2011,7.10699500,0.00007300,-0.00007300,0,0.060000,0.260000,-0.060000,0
Kepler-6 b,Transit,2009,3.23469940,0.00000035,-0.00000035,0,0.060000,,,1
LHS 1140 b,Transit,2017,24.73695900,0.00008000,-0.00008000,0,0.060000,,,1
LTT 3780 c,Transit,2020,12.25190000,0.00280000,-0.00300000,0,0.060000,0.150000,-0.140000,0
NGTS-9 b,Transit,2019,4.43527000,0.00002000,-0.00002000,0,0.060000,0.076000,-0.052000,0
PSR J1719-1438 b,Pulsar Timing,2011,0.09070629,0.00000000,0.00000000,0,0.060000,,,1
TOI-561 c,Transit,2020,10.77900000,0.00400000,-0.00400000,0,0.060000,0.067000,-0.042000,0
TOI-776 b,Transit,2020,8.24661000,0.00005000,-0.00004000,0,0.060000,0.030000,-0.020000,0
TYC 1422-614-1 b,Radial Velocity,2014,198.40000000,0.42000000,-0.42000000,0,0.060000,0.060000,-0.020000,0
WASP-107 b,Transit,2017,5.72147420,,,0,0.060000,0.040000,-0.040000,0
WASP-42 b,Transit,2012,4.98168720,0.00000730,-0.00000730,0,0.060000,0.013000,-0.013000,0
WASP-54 b,Transit,2012,3.69364110,0.00000590,-0.00000590,0,0.060000,,,1
YZ Cet b,Radial Velocity,2017,2.02087000,0.00007000,-0.00009000,0,0.060000,0.060000,-0.040000,0
bet Pic b,Imaging,2008,7482.50000000,1058.50000000,-511.00000000,0,0.060000,0.070000,-0.040000,0
tau Cet g,Radial Velocity,2017,20.00000000,0.02000000,-0.01000000,0,0.060000,0.130000,-0.060000,0
WASP-10 b,Transit,2008,3.09272932,0.00000032,-0.00000032,0,0.060100,0.006400,-0.004600,0
KIC 5095269 b,Eclipse Timing Variations,2017,237.68977000,0.08237000,-0.08237000,0,0.060300,0.002100,-0.002100,0
HD 11506 d,Radial Velocity,2022,14723.57452498,2801.31727946,-2758.84505345,0,0.060812,0.028045,-0.021963,0
Kepler-9 b,Transit,2010,19.23891000,0.00006000,-0.00006000,0,0.060900,0.001000,-0.001300,0
55 Cnc e,Radial Velocity,2004,0.73654370,0.00000520,-0.00000520,0,0.061000,0.065000,-0.043000,0
HD 30856 b,Radial Velocity,2011,847.00000000,20.00000000,-20.00000000,0,0.061000,0.058000,-0.058000,0
TOI-561 e,Transit,2020,77.23000000,0.39000000,-0.39000000,0,0.061000,0.051000,-0.042000,0
TRAPPIST-1 g,Transit,2017,12.35294000,0.00012000,-0.00012000,0,0.061000,,,1
HD 40307 f,Radial Velocity,2013,51.77680000,0.17210000,-0.17210000,0,0.061750,0.045340,-0.045340,0
HATS-65 b,Transit,2018,3.10516100,0.00000160,-0.00000160,0,0.062000,,,0
HATS-76 b,Transit,2021,1.94164230,0.00000140,-0.00000140,0,0.062000,,,1
HD 1461 b,Radial Velocity,2010,5.77142000,0.00025000,-0.00031000,0,0.062000,0.060000,-0.042000,0
HD 219134 c,Radial Velocity,2015,6.76458000,0.00033000,-0.00033000,0,0.062000,0.039000,-0.039000,0
K2-138 f,Transit,2017,12.75758000,0.00050000,-0.00048000,0,0.062000,0.064000,-0.043000,0
Kepler-167 e,Transit,2016,1071.23228000,0.00056000,-0.00056000,0,0.062000,0.104000,-0.043000,0
TOI-1749 d,Transit,2021,9.04970000,0.00490000,-0.00320000,0,0.062000,,,1
WASP-23 b,Transit,2010,2.94442560,0.00000110,-0.00000130,0,0.062000,,,1
WASP-42 b,Transit,2012,4.98168720,0.00000730,-0.00000730,0,0.062000,0.013000,-0.011000,0
TOI-2202 c,Transit Timing Variations,2021,24.67440000,0.02580000,-0.03390000,0,0.062200,0.045200,-0.021100,0
Kepler-1658 b,Transit,2019,3.84937278,0.00000080,-0.00000080,0,0.062800,0.019700,-0.018500,0
HD 28185 b,Radial Velocity,2001,385.54000000,0.13000000,-0.11000000,0,0.062900,0.004200,-0.004900,0
55 Cnc d,Radial Velocity,2002,5370.00000000,230.00000000,-230.00000000,0,0.063000,0.030000,-0.030000,0
GJ 1214 b,Transit,2009,1.58040433,0.00000013,-0.00000013,0,0.063000,,,1
GJ 411 b,Radial Velocity,2019,12.93940000,0.00140000,-0.00130000,0,0.063000,0.061000,-0.043000,0
HAT-P-36 b,Transit,2011,1.32734700,0.00000300,-0.00000300,0,0.063000,0.032000,-0.032000,0
HAT-P-36 b,Transit,2011,1.32734660,0.00000033,-0.00000033,0,0.063000,0.021000,-0.023000,0
HD 130322 b,Radial Velocity,1999,10.72100000,0.00330000,-0.00310000,0,0.063000,,,0
HD 19994 b,Radial Velocity,2003,466.20000000,1.70000000,-1.70000000,0,0.063000,0.062000,-0.062000,0
HD 219134 b,Radial Velocity,2015,3.09294700,0.00007600,-0.00007900,0,0.063000,0.070000,-0.045000,0
HD 23472 c,Transit,2019,29.79749000,0.00013000,-0.00014000,0,0.063000,0.054000,-0.043000,0
HD 46375 b,Radial Velocity,2000,3.02349500,0.00001300,-0.00001300,0,0.063000,0.024000,-0.024000,0
HD 46375 b,Radial Velocity,2000,3.02357300,0.00006500,-0.00006500,0,0.063000,0.026000,-0.026000,0
HD 97658 b,Radial Velocity,2010,9.49090000,0.00160000,-0.00150000,0,0.063000,0.059000,-0.044000,0
HD 97658 b,Radial Velocity,2010,9.48908000,0.00071000,-0.00072000,0,0.063000,0.061000,-0.044000,0
TOI-500 b,Transit,2022,0.54817700,0.00001900,-0.00001900,0,0.063000,0.073000,-0.044000,0
TRAPPIST-1 f,Transit,2017,9.20669000,0.00001500,-0.00001500,0,0.063000,,,1
HIP 67851 b,Radial Velocity,2015,88.87622241,0.11841520,-0.11970684,0,0.063067,0.030933,-0.031711,0
TIC 172900988 b,Transit,2021,190.37500000,0.05300000,-0.05300000,0,0.063100,0.003700,-0.003700,0
Kepler-9 b,Transit,2010,19.22590000,0.00004600,-0.00004600,0,0.063600,0.000800,-0.000800,0
HATS-66 b,Transit,2018,3.14143910,0.00000740,-0.00000740,0,0.064000,,,0
HATS-75 b,Transit,2021,2.78865560,0.00000110,-0.00000110,0,0.064000,,,1
LTT 3780 b,Transit,2020,0.76837700,0.00000140,-0.00000140,0,0.064000,0.075000,-0.046000,0
TOI-1288 b,Transit,2022,2.69983500,0.00000400,-0.00000300,0,0.064000,0.014000,-0.015000,0
WASP-60 b,Transit,2012,4.30500110,0.00000620,-0.00000620,0,0.064000,,,1
WASP-94 A b,Transit,2014,3.95019070,0.00000370,-0.00000370,0,0.064000,,,1
CoRoT-27 b,Transit,2014,3.57532000,0.00006000,-0.00006000,0,0.065000,,,1
HD 164922 b,Radial Velocity,2005,1198.50000000,3.20000000,-3.10000000,0,0.065000,0.027000,-0.029000,0
HD 41004 B b,Radial Velocity,2003,1.32819900,0.00008100,-0.00008100,0,0.065000,0.014000,-0.014000,0
TOI-125 c,Transit,2019,9.15067000,0.00062000,-0.00069000,0,0.065000,0.067000,-0.046000,0
WASP-23 b,Transit,2010,2.94443000,0.00000110,-0.00000110,0,0.065000,,,1
HD 153557 b,Radial Velocity,2022,7.29902668,0.00032986,-0.00031395,0,0.065355,0.052944,-0.037323,0
HAT-P-14 b,Transit,2010,4.62764900,0.00000800,-0.00000800,0,0.066000,0.023000,-0.023000,0
HD 176986 b,Radial Velocity,2017,6.48980000,0.00086000,-0.00086000,0,0.066000,0.066000,-0.066000,0
HD 33142 b,Radial Velocity,2011,326.00000000,1.20000000,-1.20000000,0,0.066000,0.041000,-0.041000,0
HD 4917 b,Radial Velocity,2018,400.50000000,1.70000000,-1.70000000,0,0.066000,0.041000,-0.041000,0
HD 5891 b,Radial Velocity,2011,177.11000000,0.32000000,-0.32000000,0,0.066000,0.022000,-0.022000,0
HD 82886 b,Radial Velocity,2011,705.00000000,34.00000000,-34.00000000,0,0.066000,,,0
K2-29 b,Transit,2016,3.25883210,0.00000190,-0.00000190,0,0.066000,0.022000,-0.022000,0
Kepler-44 b,Transit,2011,3.24672930,0.00000300,-0.00000300,0,0.066000,,,1
Kepler-91 b,Transit,2013,6.24658000,0.00008200,-0.00008200,0,0.066000,0.013000,-0.017000,0
TOI-125 c,Transit,2019,9.15059000,0.00070000,-0.00082000,0,0.066000,0.070000,-0.047000,0
WASP-79 b,Transit,2012,3.66238660,0.00000850,-0.00000850,0,0.066000,,,1
WASP-81 b,Transit,2017,2.71647620,0.00000230,-0.00000230,0,0.066000,,,1
HD 160691 e,Radial Velocity,2006,310.55000000,0.83000000,-0.83000000,0,0.066600,0.012200,-0.012200,0
Kepler-9 c,Transit,2010,38.98530000,0.00030000,-0.00030000,0,0.066910,0.000100,-0.000120,0
CoRoT-13 b,Transit,2010,4.03519000,0.00003000,-0.00003000,0,0.067000,,,1
HAT-P-19 b,Transit,2010,4.00877800,0.00000600,-0.00000600,0,0.067000,0.042000,-0.042000,0
HAT-P-24 b,Transit,2010,3.35524000,0.00000700,-0.00000700,0,0.067000,0.024000,-0.024000,0
HAT-P-38 b,Transit,2012,4.64038200,0.00003200,-0.00003200,0,0.067000,0.047000,-0.047000,0
HD 45364 b,Radial Velocity,2008,225.79000000,0.81000000,-0.76000000,0,0.067000,0.016000,-0.016000,0
Kepler-1972 b,Transit,2014,7.54425000,0.00054000,-0.00054000,0,0.067000,0.071000,-0.040000,0
WASP-54 b,Transit,2012,3.69364110,0.00000430,-0.00000740,0,0.067000,0.033000,-0.025000,0
HD 40307 d,Radial Velocity,2009,20.43210000,0.00756060,-0.00756060,0,0.067280,0.035140,-0.035140,0
61 Vir c,Radial Velocity,2009,38.09570000,0.00830000,-0.00830000,0,0.068000,0.067000,-0.047000,0
Kepler-15 b,Transit,2011,4.94278090,0.00000140,-0.00000140,0,0.068000,,,1
Kepler-9 c,Transit,2010,38.98610000,0.00047000,-0.00048000,0,0.068000,0.001000,-0.001000,0
TOI-4329 b,Transit,2022,2.92230000,0.00015000,-0.00015000,0,0.068000,0.079000,-0.079000,0
TOI-700 c,Transit,2020,16.05113700,0.00002000,-0.00002000,0,0.068000,0.070000,-0.049000,0
WASP-101 b,Transit,2014,3.58572200,0.00000400,-0.00000400,0,0.068000,,,1
WASP-44 b,Transit,2011,2.42381330,0.00000230,-0.00000230,0,0.068000,,,1
HAT-P-63 b,Transit,2021,3.37772800,0.00001300,-0.00001300,0,0.069000,,,1
HD 32963 b,Radial Velocity,2015,2328.00000000,24.00000000,-24.00000000,0,0.069000,0.040000,-0.039000,0
K2-329 b,Transit,2020,12.45512250,0.00000310,-0.00000310,0,0.069700,0.041000,-0.040000,0
55 Cnc c,Radial Velocity,2004,44.38000000,0.00700000,-0.00700000,0,0.070000,0.020000,-0.020000,0
CoRoT-12 b,Transit,2010,2.82804200,0.00001300,-0.00001300,0,0.070000,0.063000,-0.042000,0
DMPP-1 d,Radial Velocity,2019,2.88200000,0.00100000,-0.00100000,0,0.070000,,,1
DMPP-1 e,Radial Velocity,2019,5.51600000,0.00200000,-0.00400000,0,0.070000,,,1
EPIC 249893012 c,Transit,2020,15.62400000,0.00100000,-0.00100000,0,0.070000,0.080000,-0.050000,0
GJ 180 b,Radial Velocity,2014,17.13300000,0.00300000,-0.00300000,0,0.070000,0.040000,-0.040000,0
GJ 317 b,Radial Velocity,2007,695.66000000,0.35500000,-0.35500000,0,0.070000,0.010000,-0.010000,0
GJ 3293 b,Radial Velocity,2015,30.60000000,0.01000000,-0.01000000,0,0.070000,0.040000,-0.040000,0
GJ 3779 b,Radial Velocity,2018,3.02320000,0.00130000,-0.00130000,0,0.070000,0.050000,-0.050000,0
GJ 433 d,Radial Velocity,2020,36.05900000,0.01600000,-0.01600000,0,0.070000,0.050000,-0.050000,0
HAT-P-24 b,Transit,2010,3.35524000,0.00000700,-0.00000700,0,0.070000,0.020000,-0.020000,0
HAT-P-51 b,Transit,2015,4.21802780,0.00000590,-0.00000590,0,0.070000,,,1
HD 108874 b,Radial Velocity,2002,395.40000000,2.50000000,-2.50000000,0,0.070000,0.040000,-0.040000,0
HD 12484 b,Radial Velocity,2016,58.83000000,0.08000000,-0.08000000,0,0.070000,0.030000,-0.030000,0
HD 143105 b,Radial Velocity,2016,2.19740000,0.00030000,-0.00030000,0,0.070000,,,1
HD 147379 b,Radial Velocity,2017,86.78000000,0.16000000,-0.15000000,0,0.070000,0.040000,-0.040000,0
HD 208897 b,Radial Velocity,2017,352.70000000,1.70000000,-1.70000000,0,0.070000,0.060000,-0.060000,0
HD 216435 b,Radial Velocity,2002,1311.00000000,49.00000000,-49.00000000,0,0.070000,0.078000,-0.078000,0
HD 21693 c,Radial Velocity,2019,53.73570000,0.03120000,-0.03090000,0,0.070000,0.060000,-0.050000,0
HD 23472 d,Transit,2022,3.97664000,0.00003000,-0.00004400,0,0.070000,0.050000,-0.047000,0
HD 23472 e,Transit,2022,7.90754000,0.00011000,-0.00011000,0,0.070000,0.052000,-0.047000,0
HD 23472 f,Transit,2022,12.16218390,0.00012000,-0.00009900,0,0.070000,0.048000,-0.051000,0
HD 28185 b,Radial Velocity,2001,383.00000000,2.00000000,-2.00000000,0,0.070000,0.040000,-0.040000,0
HD 32963 b,Radial Velocity,2015,2372.00000000,26.00000000,-26.00000000,0,0.070000,0.040000,-0.040000,0
HD 40307 d,Radial Velocity,2009,20.43200000,0.02200000,-0.02400000,0,0.070000,0.110000,-0.070000,0
HD 45184 b,Radial Velocity,2019,5.88540000,0.00030000,-0.00030000,0,0.070000,0.050000,-0.050000,0
HD 45184 c,Radial Velocity,2019,13.13540000,0.00260000,-0.00250000,0,0.070000,0.070000,-0.050000,0
HD 5278 c,Radial Velocity,2021,40.87000000,0.18000000,-0.17000000,0,0.070000,0.080000,-0.040000,0
HD 5891 b,Radial Velocity,2011,177.11000000,0.32000000,-0.32000000,0,0.070000,0.020000,-0.020000,0
HD 66141 b,Radial Velocity,2012,480.50000000,0.50000000,-0.50000000,0,0.070000,0.030000,-0.030000,0
HD 69830 d,Radial Velocity,2006,197.00000000,3.00000000,-3.00000000,0,0.070000,0.070000,-0.070000,0
HD 73534 b,Radial Velocity,2008,1770.00000000,40.00000000,-40.00000000,0,0.070000,0.070000,-0.070000,0
HD 82886 b,Radial Velocity,2011,705.00000000,34.00000000,-34.00000000,0,0.070000,0.170000,-0.170000,0
HD 99492 b,Radial Velocity,2004,17.05400000,0.00300000,-0.00300000,0,0.070000,0.060000,-0.060000,0
HIP 74890 b,Radial Velocity,2016,822.30000000,16.80000000,-16.80000000,0,0.070000,0.070000,-0.070000,0
K2-111 c,Radial Velocity,2020,15.67850000,0.00640000,-0.00630000,0,0.070000,0.070000,-0.050000,0
K2-119 b,Transit,2017,7.72857800,0.00073000,-0.00070400,0,0.070000,0.151978,-0.057297,0
K2-24 c,Transit,2016,42.33910000,0.00120000,-0.00120000,0,0.070000,,,1
K2-43 b,Transit,2016,3.47134100,0.00016300,-0.00016100,0,0.070000,0.149039,-0.057685,0
K2-55 b,Transit,2016,2.84927400,0.00002700,-0.00002700,0,0.070000,0.131675,-0.061286,0
K2-83 b,Transit,2016,2.74722700,0.00013300,-0.00013100,0,0.070000,0.139767,-0.053944,0
K2-90 b,Transit,2016,13.73490700,0.00079800,-0.00080200,0,0.070000,0.133697,-0.061103,0
Kepler-126 b,Transit,2014,10.49563400,0.00003000,-0.00003000,0,0.070000,0.100000,-0.070000,0
Kepler-44 b,Transit,2011,3.24672930,0.00000300,-0.00000300,0,0.070000,,,1
Kepler-92 d,Transit,2015,49.35680000,0.00240000,-0.00240000,0,0.070000,0.340000,-0.040000,0
L 98-59 c,Transit,2019,3.69040000,0.00030000,-0.00030000,0,0.070000,,,1
TOI-2136 b,Transit,2022,7.85192500,0.00001600,-0.00001600,0,0.070000,0.090000,-0.050000,0
TOI-2158 b,Transit,2022,8.60077000,0.00003000,-0.00003000,0,0.070000,,,1
TRAPPIST-1 d,Transit,2016,4.04961000,0.00006300,-0.00006300,0,0.070000,,,1
WASP-132 b,Transit,2016,7.13351400,0.00000400,-0.00000400,0,0.070000,0.150000,-0.050000,0
WASP-2 b,Transit,2007,2.15222540,0.00000150,-0.00000140,0,0.070000,,,1
WASP-54 b,Transit,2012,3.69364000,0.00000600,-0.00000600,0,0.070000,0.030000,-0.030000,0
WASP-6 b,Transit,2009,3.36100239,0.00000037,-0.00000037,0,0.070000,,,1
WASP-80 b,Transit,2012,3.06785040,0.00000230,-0.00000270,0,0.070000,,,1
WASP-98 b,Transit,2014,2.96264000,0.00000130,-0.00000130,0,0.070000,,,1
YZ Cet d,Radial Velocity,2017,4.65626000,0.00028000,-0.00029000,0,0.070000,0.040000,-0.050000,0
eps Eri b,Radial Velocity,2000,2690.00000000,30.00000000,-30.00000000,0,0.070000,0.060000,-0.050000,0
eps Eri b,Radial Velocity,2000,2671.00000000,17.00000000,-23.00000000,0,0.070000,0.070000,-0.050000,0
PH1 b,Transit,2012,138.31700000,0.04000000,-0.02700000,0,0.070200,0.002900,-0.003900,0
CoRoT-1 b,Transit,2008,1.50897655,0.00000010,-0.00000010,0,0.071000,0.620000,-0.480000,0
CoRoT-28 b,Transit,2015,5.20851000,0.00038000,-0.00038000,0,0.071000,,,1
HATS-49 b,Transit,2020,4.14804670,0.00000370,-0.00000370,0,0.071000,,,1
HD 13808 b,Radial Velocity,2021,14.18150000,0.00150000,-0.00150000,0,0.071000,0.027000,-0.047000,0
HD 155918 c,Radial Velocity,2022,17202.19446178,2100.79072089,-1950.03472407,0,0.071030,0.050956,-0.052932,0
55 Cnc c,Radial Velocity,2004,44.37300000,0.02000000,-0.01800000,0,0.072000,0.013000,-0.014000,0
HAT-P-5 b,Transit,2007,2.78847360,0.00000052,-0.00000052,0,0.072000,,,1
HD 219134 f,Radial Velocity,2015,22.79450000,0.00470000,-0.00560000,0,0.072000,0.078000,-0.051000,0
HD 23472 b,Transit,2019,17.66708700,0.00004200,-0.00004200,0,0.072000,0.039000,-0.040000,0
TOI-500 c,Radial Velocity,2022,6.63560000,0.00400000,-0.00400000,0,0.072000,0.074000,-0.050000,0
TOI-564 b,Transit,2020,1.65114400,0.00001800,-0.00001800,0,0.072000,0.083000,-0.050000,0
TOI-628 b,Transit,2021,3.40956750,0.00000700,-0.00000690,0,0.072000,0.021000,-0.023000,0
TIC 172900988 b,Transit,2021,193.96500000,0.07800000,-0.07800000,0,0.072800,0.002800,-0.002800,0
6 Lyn b,Radial Velocity,2008,934.30000000,8.60000000,-8.60000000,0,0.073000,0.036000,-0.036000,0
GJ 163 b,Radial Velocity,2013,8.63182000,0.00155000,-0.00155000,0,0.073000,0.050000,-0.050000,0
HAT-P-58 b,Transit,2021,4.01383790,0.00000240,-0.00000240,0,0.073000,,,1
HD 10180 c,Radial Velocity,2010,5.75969000,0.00028000,-0.00028000,0,0.073000,0.031000,-0.031000,0
